time,gold,towers,kills,blue_team,red_team,kda_top,kda_jungle,kda_mid,kda_adc,kda_supp,minions_top,minions_jungle,minions_mid,minions_adc,minions_supp,hextech_dragon,infernal_dragon,mountain_dragon,ocean_dragon,wind_dragon,baron,elder,herald,champion_red_top,champion_red_jungle,champion_red_mid,champion_red_adc,champion_red_supp,champion_blue_top,champion_blue_jungle,champion_blue_mid,champion_blue_adc,champion_blue_supp
00:06:13,1100.0,0.0,1.0,G2 Esports,Astralis,0.0,,0.0,1.0,1.0,3.0,-6.0,-3.0,0.0,-7.0,0,0,0,0,0,0,1,0,Gnar,Ivern,Orianna,Jinx,Shen,Gwen,Viego,Katarina,Draven,Renata Glasc
00:16:05,4200.0,1.0,5.0,Excel Esports,Misfits Gaming,,,4.0,3.0,,-9.0,13.0,-14.0,2.0,-19.0,1,0,1,0,0,0,1,0,Mega Gnar,Camille,Orianna,Zeri,Tahm Kench,Gwen,Volibear,Twisted Fate,Twitch,Yuumi
00:05:35,500.0,0.0,1.0,Fnatic,,0.0,,1.0,0.0,0.0,-7.0,-4.0,8.0,34.0,,0,0,0,0,0,1,1,0,Ornn,Poppy,Zoe,Ezreal,Shen,Gragas,Trundle,Katarina,Sivir,Nautilus
00:21:09,6400.0,3.0,4.0,Rogue,Mad Lions,1.0,3.0,3.0,1.5,2.0,42.0,6.0,2.0,28.0,16.0,0,0,0,0,0,1,1,0,Sylas,Udyr,Sylas,Zeri,Maokai,Gwen,Wukong,Sylas,Ezreal,Amumu
00:05:26,-400.0,0.0,0.0,Astralis,Fnatic,0.0,0.0,10.0,0.0,0.0,3.0,-7.0,-14.0,30.0,,0,0,0,0,0,1,1,0,Gwen,Poppy,Sylas,Draven,Maokai,Volibear,Trundle,Twisted Fate,Zeri,Rakan
00:01:05,0.0,0.0,0.0,Mad Lions,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Zeri,Tahm Kench,Ornn,Viego,Lissandra,Kalista,Nautilus
00:07:03,2700.0,0.0,1.0,G2 Esports,Astralis,0.0,,0.0,1.0,1.0,5.0,-5.0,54.0,48.0,-7.0,0,0,0,0,0,0,1,0,Gnar,Ivern,Orianna,Jinx,Pyke,Gwen,Viego,Katarina,Draven,Renata Glasc
00:02:26,0.0,0.0,0.0,Team BDS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,0,0,0,0,0,1,1,0,Ornn,Rek'Sai,Twisted Fate,Xayah,Tahm Kench,Ornn,Ivern,Akshan,Akshan,Tahm Kench
00:01:41,2250.0,0.0,0.0,Rogue,,0.0,0.0,0.0,0.0,0.0,,,1.0,,,0,0,0,0,0,1,1,0,Akali,Ivern,Zoe,Sivir,Rakan,Gwen,Trundle,Swain,Kalista,Alistar
00:16:55,6200.0,2.0,7.0,Excel Esports,Misfits Gaming,4.0,,6.0,5.0,,2.0,14.0,-15.0,7.0,-19.0,1,0,1,0,0,0,1,0,Gnar,Camille,Orianna,Zeri,Tahm Kench,Gwen,Volibear,Twisted Fate,Twitch,Yuumi
00:06:25,300.0,0.0,1.0,Fnatic,Team BDS,0.0,,-89.0,0.0,0.0,-8.0,-4.0,4.0,41.0,-1.0,0,0,0,0,0,1,1,0,Gnar,Poppy,Zoe,Ezreal,Shen,Gragas,Trundle,Katarina,Sivir,Nautilus
00:21:59,6600.0,3.0,4.0,Rogue,Mad Lions,-0.5,3.0,3.0,1.5,2.0,41.0,8.0,16.0,29.0,17.0,0,0,0,0,0,1,1,0,Sylas,Udyr,Sylas,Zeri,Maokai,Gwen,Wukong,Sylas,Xayah,Amumu
00:06:16,,0.0,0.0,Astralis,Fnatic,0.0,-10.0,0.0,0.0,0.0,-38.0,29.0,-10.0,44.0,7.0,0,0,0,0,0,1,1,0,Gwen,Poppy,Sylas,Draven,Maokai,Kennen,Trundle,Twisted Fate,Zeri,Rakan
00:01:55,700.0,0.0,0.0,Mad Lions,,0.0,0.0,0.0,0.0,0.0,,,-1.0,2.0,,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Zeri,Tahm Kench,Ornn,Viego,Lissandra,Kalista,Nautilus
00:07:53,-4400.0,0.0,1.0,G2 Esports,Astralis,0.0,,0.0,1.0,1.0,0.0,-2.0,-1.0,56.0,11.0,0,0,0,0,0,0,1,0,Ornn,Ivern,Orianna,Jinx,Shen,Gwen,Viego,Katarina,Draven,Renata Glasc
00:07:15,1500.0,0.0,1.0,Fnatic,Team BDS,0.0,,1.0,0.0,0.0,-9.0,-1.0,14.0,22.0,,0,0,0,0,0,1,1,0,Ornn,Poppy,Zoe,Ezreal,Pyke,Gragas,Trundle,Katarina,Sivir,Nautilus
00:22:49,6800.0,3.0,4.0,Rogue,Mad Lions,17.0,3.0,3.0,1.5,2.0,54.0,15.0,18.0,23.0,20.0,0,0,0,0,0,1,1,0,Sylas,Udyr,Sylas,Zeri,Maokai,Gwen,Wukong,Sylas,Kai'Sa,Amumu
00:00:44,-100.0,0.0,,Team Vitality,Rogue,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,0,1,1,0,Ornn,Poppy,Twisted Fate,Sivir,Amumu,Aatrox,Trundle,Swain,Zeri,Janna
00:02:45,3720.0,0.0,0.0,Mad Lions,,0.0,0.0,0.0,0.0,0.0,,30.0,6.0,4.0,,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Zeri,Tahm Kench,Ornn,Viego,Lissandra,Kalista,Nautilus
00:03:43,1000.0,0.0,1.0,G2 Esports,Astralis,0.0,,0.0,1.0,1.0,1.0,-5.0,4.0,4.0,13.0,0,0,0,0,0,0,1,0,Gnar,Ivern,Orianna,Zeri,Shen,Gwen,Viego,Katarina,Draven,Renata Glasc
00:18:35,6700.0,2.0,8.0,Excel Esports,Misfits Gaming,4.0,,6.0,6.0,,-30.0,22.0,-16.0,10.0,-17.0,1,0,1,0,1,0,1,0,Gnar,Viego,Orianna,Zeri,Renata Glasc,Gwen,Volibear,Twisted Fate,Twitch,Yuumi
00:08:05,-6400.0,0.0,1.0,Fnatic,,0.0,,1.0,0.0,0.0,-9.0,3.0,11.0,-11.0,9.0,0,0,0,0,0,1,1,0,Gnar,Poppy,Zoe,Ezreal,Shen,Gragas,Trundle,Katarina,Sivir,Nautilus
00:23:39,7900.0,4.0,4.0,Rogue,Mad Lions,1.0,3.0,3.0,1.5,2.0,34.0,15.0,17.0,33.0,21.0,0,0,0,0,0,1,1,0,Sylas,Udyr,Sylas,Zeri,Maokai,Gwen,Wukong,Sylas,Kai'Sa,Amumu
00:01:34,-2850.0,0.0,-1.0,Team Vitality,Rogue,0.0,-1.0,-1.0,-1.0,-1.0,,,,,,0,0,0,0,0,1,1,0,Ornn,Poppy,Twisted Fate,Sivir,Amumu,Aatrox,Trundle,Swain,Zeri,Janna
00:03:35,-4670.0,0.0,0.0,Mad Lions,Misfits Gaming,0.0,0.0,0.0,0.0,0.0,14.0,-2.0,1.0,-2.0,-2.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Zeri,Tahm Kench,Ornn,Viego,Lissandra,Kalista,Nautilus
00:03:33,1300.0,0.0,2.0,G2 Esports,Astralis,0.0,2.0,1.0,1.0,1.0,10.0,-17.0,86.0,5.0,4.0,0,0,0,0,0,0,1,1,Gnar,Ivern,Orianna,Zeri,Shen,Gwen,Viego,Twisted Fate,Draven,Renata Glasc
00:19:25,,2.0,8.0,Excel Esports,Misfits Gaming,,,6.0,6.0,,1.0,18.0,-20.0,13.0,-19.0,1,0,1,0,1,0,1,0,Gnar,Viego,Orianna,Zeri,Renata Glasc,Gwen,Volibear,Twisted Fate,Twitch,Yuumi
00:03:55,900.0,0.0,1.0,Fnatic,Team BDS,0.0,,1.0,0.0,0.0,67.0,3.0,6.0,-2.0,-1.0,0,0,0,0,0,1,1,0,Gnar,Poppy,Zoe,Ezreal,Shen,Gragas,Trundle,Twisted Fate,Sivir,Nautilus
00:24:29,-3420.0,4.0,4.0,Rogue,Mad Lions,17.0,3.0,3.0,1.5,2.0,24.0,18.0,22.0,29.0,22.0,0,0,0,0,0,1,1,0,Sylas,Udyr,Sylas,Zeri,Maokai,Gwen,Wukong,Sylas,Kai'Sa,Amumu
00:02:24,-4000.0,0.0,-1.0,Team Vitality,Rogue,0.0,-1.0,-1.0,-1.0,-1.0,5.0,,,3.0,,0,0,0,0,0,1,1,0,Ornn,Poppy,Twisted Fate,Sivir,Amumu,Aatrox,Trundle,Swain,Zeri,Janna
00:04:25,5700.0,0.0,1.0,Mad Lions,Misfits Gaming,1.0,,1.0,0.0,0.0,12.0,-9.0,1.0,6.0,1.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Zeri,Tahm Kench,Ornn,Viego,Lissandra,Kalista,Nautilus
00:10:23,1500.0,0.0,2.0,G2 Esports,Astralis,0.0,2.0,1.0,1.0,1.0,77.0,-13.0,2.0,3.0,4.0,0,0,0,0,0,0,1,1,Ornn,Ivern,Orianna,Zeri,Shen,Gwen,Viego,Twisted Fate,Draven,Renata Glasc
00:20:15,6700.0,2.0,8.0,Excel Esports,Misfits Gaming,4.0,,6.0,6.0,,-1.0,21.0,-25.0,15.0,-20.0,1,0,1,0,1,0,1,0,Gnar,Viego,Orianna,Zeri,Renata Glasc,Gwen,Volibear,Twisted Fate,Twitch,Yuumi
00:23:45,100.0,0.0,1.0,Fnatic,Team BDS,0.0,,1.0,0.0,0.0,-15.0,7.0,2.0,-11.0,,0,0,0,0,0,1,1,1,Gnar,Poppy,Zoe,Ezreal,Shen,Gragas,Trundle,Twisted Fate,Sivir,Tahm Kench
00:25:19,1400.0,4.0,4.0,Rogue,Mad Lions,1.0,3.0,73.0,1.5,2.0,36.0,22.0,20.0,25.0,24.0,0,0,0,0,0,1,1,0,Sylas,Udyr,Sylas,Zeri,Maokai,Gwen,Wukong,Sylas,Ezreal,Amumu
00:09:36,-300.0,0.0,0.0,Astralis,Fnatic,0.0,0.5,,,-1.5,-2.0,-10.0,-66.0,-1.0,14.0,0,0,0,0,0,1,1,1,Ornn,Elise,Sylas,Kalista,Tahm Kench,Maokai,Warwick,Akali,Draven,Amumu
00:03:14,-600.0,0.0,-1.0,Team Vitality,Rogue,0.0,-1.0,-1.0,-1.0,-1.0,0.0,3.0,-12.0,1.0,,0,0,0,0,0,1,1,0,Ornn,Poppy,Twisted Fate,Sivir,Amumu,Aatrox,Trundle,Swain,Zeri,Janna
00:02:26,,0.0,0.0,Excel Esports,Team Vitality,0.0,0.0,-90.0,0.0,0.0,5.0,-11.0,0.0,,,0,0,0,0,0,1,1,0,Gwen,Ivern,Brand,Senna,Tahm Kench,Gnar,Viego,Swain,Zeri,Janna
00:05:15,-6700.0,0.0,1.0,Mad Lions,,1.0,,1.0,0.0,0.0,18.0,-5.0,2.0,-3.0,-1.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Zeri,Tahm Kench,Ornn,Viego,Lissandra,Kalista,Nautilus
00:11:13,1400.0,0.0,2.0,G2 Esports,Astralis,,,,,,,,,,,0,0,0,0,0,0,1,0,Gnar,Ivern,Orianna,Zeri,Alistar,Gwen,Viego,Brand,Draven,Tahm Kench
00:00:32,0.0,0.0,0.0,Rogue,G2 Esports,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,,,0,0,0,0,0,1,1,0,Gwen,Lillia,Katarina,Aphelios,Tahm Kench,Gnar,Volibear,Azir,Kalista,Renata Glasc
00:21:05,,2.0,8.0,Excel Esports,Misfits Gaming,4.0,,6.0,6.0,,-5.0,23.0,-34.0,7.0,-21.0,1,0,1,0,1,0,1,0,Gnar,Viego,Orianna,Zeri,Renata Glasc,Gwen,Volibear,Twisted Fate,Twitch,Yuumi
00:00:36,0.0,0.0,0.0,Excel Esports,Fnatic,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,Gwen,Xin Zhao,Kog'Maw,Draven,Renata Glasc,Ornn,Wukong,Lissandra,Kalista,Braum
00:10:35,700.0,0.0,2.0,Fnatic,Team BDS,0.0,,1.0,1.0,1.0,-6.0,-1.0,-1.0,-93.0,-1.0,0,0,0,0,0,1,1,1,Gnar,Poppy,Zoe,Zeri,Shen,Gragas,Trundle,Twisted Fate,Sivir,Tahm Kench
00:26:09,7900.0,,4.0,Rogue,Mad Lions,1.0,3.0,73.0,1.5,2.0,30.0,22.0,13.0,30.0,23.0,0,0,0,0,0,1,1,0,Sylas,Udyr,Sylas,Zeri,Maokai,Gwen,Wukong,Sylas,Twitch,Amumu
00:10:26,5200.0,0.0,0.0,Astralis,Fnatic,10.0,0.5,0.0,,-1.5,-6.0,-13.0,-14.0,-88.0,14.0,0,0,0,0,0,1,1,1,Gwen,Poppy,Sylas,Xayah,Renata Glasc,Kennen,Trundle,Twisted Fate,Zeri,Thresh
00:04:04,-700.0,0.0,-1.0,Team Vitality,Rogue,0.0,-1.0,-1.0,-1.0,-1.0,-4.0,0.0,-10.0,2.0,,0,0,0,0,0,1,1,0,Ornn,Poppy,Twisted Fate,Sivir,Amumu,Aatrox,Trundle,Swain,Zeri,Janna
00:03:16,0.0,0.0,0.0,Excel Esports,Team Vitality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,,,0,0,0,0,0,1,1,0,Gwen,Ivern,Brand,Senna,Tahm Kench,Gnar,Viego,Swain,Zeri,Janna
00:06:05,,0.0,1.0,Mad Lions,,1.0,,1.0,0.0,0.0,13.0,-34.0,-1.0,-47.0,1.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Zeri,Tahm Kench,Ornn,Viego,Lissandra,Kalista,Nautilus
00:12:03,1000.0,0.0,2.0,G2 Esports,,0.0,2.0,1.0,1.0,1.0,7.0,-30.0,-5.0,9.0,7.0,0,0,0,0,0,0,1,1,Gnar,Ivern,Orianna,Zeri,Alistar,Gwen,Viego,Katarina,Draven,Renata Glasc
00:01:22,0.0,0.0,0.0,Rogue,G2 Esports,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0,0,0,0,0,1,1,0,Gwen,Lillia,Katarina,Aphelios,Tahm Kench,Gnar,Volibear,Azir,Kalista,Renata Glasc
,6600.0,2.0,8.0,Excel Esports,Misfits Gaming,,,6.0,6.0,,4.0,22.0,-35.0,14.0,-24.0,1,0,1,0,1,0,1,0,Gnar,Viego,Twisted Fate,Zeri,Renata Glasc,Gwen,Volibear,Twisted Fate,Twitch,Yuumi
00:01:26,0.0,0.0,0.0,Excel Esports,Fnatic,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,Gwen,Xin Zhao,Kog'Maw,Draven,Renata Glasc,Ornn,Wukong,Lissandra,Kalista,Braum
00:11:25,400.0,0.0,2.0,Fnatic,Team BDS,0.0,,1.0,1.0,1.0,-11.0,60.0,5.0,-9.0,-13.0,0,0,0,0,0,1,1,1,Ornn,Poppy,Zoe,Ezreal,Alistar,Gragas,Trundle,Katarina,Sivir,Nautilus
00:26:59,8700.0,4.0,4.0,Rogue,Mad Lions,1.0,3.0,3.0,1.5,2.0,35.0,23.0,17.0,25.0,24.0,0,0,0,0,0,1,1,0,Sylas,Udyr,Sylas,Zeri,Maokai,Gwen,Wukong,Sylas,Xayah,Amumu
00:11:16,-6800.0,0.0,,Astralis,Fnatic,0.0,0.5,,0.0,-1.5,5.0,-18.0,-84.0,-12.0,16.0,0,0,0,0,0,1,1,1,Gwen,Poppy,LeBlanc,Xayah,Renata Glasc,Kennen,Trundle,Twisted Fate,Zeri,Amumu
00:04:54,100.0,0.0,1.0,Team Vitality,Rogue,0.0,1.0,-1.0,0.0,1.0,2.0,,25.0,2.0,,0,0,0,0,0,1,1,0,Ornn,Poppy,Sylas,Sivir,Tahm Kench,Aatrox,Trundle,Swain,Zeri,Janna
00:04:06,-200.0,0.0,0.0,Excel Esports,Team Vitality,0.0,0.0,0.0,0.0,0.0,-6.0,4.0,25.0,25.0,,0,0,0,0,0,1,1,0,Gwen,Ivern,Brand,Senna,Tahm Kench,Ornn,Viego,Swain,Zeri,Janna
00:06:55,5100.0,0.0,2.0,Mad Lions,,1.0,,1.0,1.0,1.0,13.0,-3.0,0.0,56.0,3.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Zeri,Tahm Kench,Ornn,Viego,Lissandra,Kalista,Nautilus
00:00:30,0.0,0.0,0.0,Misfits Gaming,G2 Esports,0.0,0.0,0.0,0.0,0.0,,7.0,,2.0,,0,0,0,0,0,1,1,0,Gangplank,Ivern,Sylas,Twitch,Alistar,Gwen,Viego,Twisted Fate,Zeri,Shen
00:12:53,1300.0,0.0,2.0,G2 Esports,Astralis,0.0,2.0,1.0,1.0,1.0,3.0,-29.0,-3.0,13.0,6.0,0,0,0,0,0,0,1,0,Ornn,Ivern,Twisted Fate,Zeri,Alistar,Gwen,Viego,Katarina,Draven,Tahm Kench
00:02:12,-2980.0,0.0,0.0,Rogue,G2 Esports,0.0,0.0,0.0,0.0,0.0,,,0.0,-3.0,-1.0,0,0,0,0,0,1,1,0,Gwen,Lillia,Orianna,Aphelios,Tahm Kench,Gnar,Volibear,Azir,Kalista,Tahm Kench
00:22:46,6200.0,2.0,8.0,Excel Esports,Misfits Gaming,,,6.0,6.0,,-4.0,18.0,-41.0,20.0,-21.0,1,0,1,0,2,0,1,0,Gnar,Viego,Orianna,Zeri,Renata Glasc,Gwen,Volibear,Twisted Fate,Twitch,Yuumi
00:02:16,,0.0,1.0,Excel Esports,Fnatic,1.0,,0.0,1.0,,-3.0,0.0,2.0,3.0,0.0,0,0,0,0,0,0,1,0,Gwen,Xin Zhao,Akali,Draven,Renata Glasc,Ornn,Wukong,Akali,Kalista,Braum
00:27:49,8800.0,4.0,4.0,Rogue,Mad Lions,1.0,3.0,73.0,1.5,2.0,45.0,25.0,36.0,16.0,26.0,0,0,0,0,0,1,1,0,Sylas,Udyr,Sylas,Zeri,Galio,Gwen,Wukong,Sylas,Ezreal,Amumu
00:12:06,-1300.0,0.0,-1.0,Astralis,Fnatic,0.0,0.0,0.0,,-2.6666666666666665,-3.0,-12.0,-25.0,85.0,16.0,0,0,0,0,0,1,1,1,Gwen,Poppy,Sylas,Xayah,Renata Glasc,Volibear,Trundle,Sylas,Zeri,Amumu
00:05:44,-8200.0,0.0,1.0,Team Vitality,Rogue,0.0,1.0,-1.0,0.0,1.0,3.0,0.0,-2.0,-39.0,,0,0,0,0,0,1,1,0,Ornn,Poppy,Sylas,Sivir,Amumu,Aatrox,Trundle,Swain,Zeri,Janna
00:04:56,5380.0,0.0,0.0,Excel Esports,Team Vitality,0.0,0.0,0.0,0.0,0.0,2.0,8.0,-36.0,34.0,-16.0,0,0,0,0,0,1,1,0,Gwen,Ivern,Brand,Senna,Tahm Kench,Gnar,Viego,Swain,Zeri,Janna
00:07:45,10100.0,0.0,2.0,Mad Lions,Misfits Gaming,1.0,,1.0,,1.0,12.0,-1.0,5.0,0.0,2.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Syndra,Zeri,Renata Glasc,Ornn,Viego,Lissandra,Kalista,Nautilus
00:01:20,0.0,0.0,0.0,Misfits Gaming,G2 Esports,0.0,0.0,0.0,0.0,0.0,8.0,0.0,,2.0,,0,0,0,0,0,1,1,0,Ornn,Nidalee,Twisted Fate,Xayah,Tahm Kench,Ornn,Ivern,Akshan,Akshan,Tahm Kench
00:13:43,1600.0,0.0,3.0,G2 Esports,Astralis,0.0,2.0,2.0,1.0,1.0,2.0,-28.0,-10.0,17.0,16.0,0,0,0,0,0,0,1,0,Gnar,Ivern,Akali,Zeri,Alistar,Gwen,Viego,Twisted Fate,Draven,Renata Glasc
00:03:02,5000.0,0.0,0.0,Rogue,G2 Esports,0.0,0.0,0.0,0.0,0.0,,-3.0,-9.0,2.0,0.0,0,0,0,0,0,1,1,0,Gwen,Lillia,Orianna,Aphelios,Tahm Kench,Gnar,Volibear,Azir,Kalista,Renata Glasc
00:23:35,5800.0,1.0,10.0,Excel Esports,Misfits Gaming,5.0,,6.0,8.0,,-9.0,17.0,-57.0,22.0,-21.0,1,0,1,0,2,0,1,0,Gnar,Diana,Orianna,Zeri,Tahm Kench,Gwen,Volibear,Twisted Fate,Twitch,Yuumi
00:03:06,4550.0,0.0,1.0,,Fnatic,1.0,,0.0,1.0,,-9.0,1.0,-18.0,-1.0,-1.0,0,0,0,0,0,0,1,0,Gwen,Xin Zhao,Akali,Draven,Renata Glasc,Ornn,Wukong,Akali,Kalista,Braum
00:28:39,8600.0,4.0,4.0,Rogue,Mad Lions,1.0,3.0,3.0,1.5,2.0,46.0,26.0,26.0,15.0,26.0,0,0,0,0,0,1,1,0,Sylas,Udyr,Sylas,Zeri,Galio,Gwen,Wukong,Sylas,Xayah,Amumu
00:12:56,-1500.0,0.0,-1.0,Astralis,Fnatic,,,,,,,228.0,673.0,2563.0,-135.0,0,0,0,0,0,1,1,0,Gwen,Poppy,LeBlanc,Xayah,Maokai,Kennen,Trundle,Twisted Fate,Zeri,Amumu
00:06:34,100.0,0.0,1.0,Team Vitality,Rogue,0.0,1.0,-1.0,0.0,1.0,4.0,1.0,33.0,1.0,,0,0,0,0,0,1,1,0,Ornn,Poppy,Sylas,Sivir,Galio,Aatrox,Trundle,Sylas,Zeri,Janna
00:05:46,-100.0,0.0,0.0,Excel Esports,Team Vitality,0.0,0.0,0.0,0.0,0.0,-2.0,37.0,-7.0,44.0,-30.0,0,0,0,0,0,1,1,0,Gwen,Ivern,Brand,Senna,Tahm Kench,Gnar,Viego,Fizz,Zeri,Janna
00:00:54,0.0,0.0,0.0,Fnatic,Astralis,0.0,0.0,0.0,0.0,0.0,,,2.0,,,0,0,0,0,0,1,1,0,Ornn,Karthus,Twisted Fate,Twitch,Rakan,Gragas,Volibear,Azir,Zeri,Tahm Kench
00:03:35,2000.0,0.0,2.0,Mad Lions,Misfits Gaming,1.0,,1.0,1.0,1.0,8.0,7.0,-4.0,76.0,-8.0,0,0,0,0,0,1,0,0,Ornn,Ivern,Syndra,Zeri,Tahm Kench,Ornn,Viego,Lissandra,Kalista,Nautilus
00:02:10,300.0,0.0,0.0,Misfits Gaming,G2 Esports,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,,-1.0,0,0,0,0,0,1,1,0,Gangplank,Ivern,Orianna,Twitch,Alistar,Gwen,Viego,Twisted Fate,Zeri,Shen
00:14:33,2600.0,1.0,3.0,G2 Esports,Astralis,0.0,2.0,2.0,2.0,2.0,11.0,-19.0,-22.0,11.0,17.0,0,0,0,0,0,0,1,0,Gnar,Ivern,Twisted Fate,Zeri,Alistar,Gwen,Viego,Twisted Fate,Draven,Tahm Kench
00:03:52,-5120.0,0.0,0.0,Rogue,G2 Esports,0.0,0.0,0.0,0.0,0.0,4.0,10.0,-2.0,-25.0,,0,0,0,0,0,1,1,0,Gwen,Lillia,Katarina,Aphelios,Tahm Kench,Gnar,Volibear,Azir,Kalista,Renata Glasc
00:03:56,0.0,0.0,0.0,Excel Esports,Fnatic,1.0,,0.0,0.0,,1.0,3.0,-3.0,13.0,-4.0,0,0,0,0,0,0,1,0,Gwen,Xin Zhao,LeBlanc,Draven,Renata Glasc,Gangplank,Wukong,Akali,Kalista,Braum
00:13:55,800.0,1.0,0.0,Fnatic,Team BDS,0.0,,-1.0,,-1.0,-20.0,-80.0,18.0,-11.0,-4.0,0,0,0,0,0,1,1,0,Ornn,Poppy,Zoe,Ezreal,Alistar,Gragas,Trundle,Brand,Sivir,Nautilus
00:29:29,8500.0,4.0,4.0,Rogue,Mad Lions,,,,,,,,,,,0,0,0,0,0,1,1,0,Sylas,Udyr,Sylas,Zeri,Alistar,Gwen,Wukong,Sylas,Xayah,Amumu
00:13:46,-1500.0,0.0,-1.0,Astralis,Fnatic,10.0,0.0,,-1.0,-2.6666666666666665,-4.0,-15.0,-26.0,-123.0,19.0,0,0,0,0,0,1,1,0,Gwen,Poppy,LeBlanc,Xayah,Renata Glasc,Kennen,Trundle,Twisted Fate,Zeri,Rakan
00:07:24,-100.0,0.0,1.0,Team Vitality,Rogue,0.0,1.0,-1.0,0.0,1.0,-15.0,-9.0,-20.0,0.0,,0,0,0,0,0,1,1,0,Ornn,Poppy,Sylas,Sivir,Amumu,Aatrox,Trundle,Sylas,Zeri,Janna
00:06:36,0.0,0.0,0.0,Excel Esports,Team Vitality,0.0,0.0,0.0,0.0,0.0,-4.0,12.0,-4.0,55.0,-40.0,0,0,0,0,0,1,1,0,Gwen,Ivern,Brand,Senna,Tahm Kench,Gnar,Viego,Sylas,Zeri,Janna
00:04:44,0.0,0.0,0.0,,Astralis,0.0,0.0,0.0,0.0,0.0,,,-1.0,,,0,0,0,0,0,1,1,0,Ornn,Elise,Twisted Fate,Twitch,Rakan,Gragas,Volibear,Azir,Zeri,Tahm Kench
00:02:25,1900.0,0.0,2.0,Mad Lions,,1.0,,1.0,1.0,1.0,8.0,8.0,-9.0,5.0,3.0,0,0,0,0,0,1,1,1,Ornn,Ivern,Syndra,Zeri,Renata Glasc,Ornn,Viego,Lissandra,Kalista,Nautilus
00:03:00,1000.0,0.0,0.0,Misfits Gaming,G2 Esports,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-2.0,5.0,,0,0,0,0,0,1,1,0,Gangplank,Ivern,Orianna,Twitch,Alistar,Gwen,Viego,Twisted Fate,Zeri,Shen
00:15:23,2200.0,1.0,3.0,G2 Esports,Astralis,0.0,2.0,2.0,2.0,2.0,2.0,-23.0,-18.0,7.0,4.0,0,0,0,0,0,0,1,0,Ornn,Ivern,Orianna,Zeri,Alistar,Gwen,Viego,Brand,Draven,Renata Glasc
00:04:42,6120.0,0.0,,Rogue,G2 Esports,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,1.0,-6.0,1.0,0,0,0,0,0,1,1,0,Gwen,Lillia,Katarina,Aphelios,Tahm Kench,Gnar,Volibear,Azir,Kalista,Renata Glasc
00:03:16,0.0,0.0,0.0,Team BDS,Misfits Gaming,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,1.0,12.0,,0,0,0,0,0,1,1,0,Sylas,Karthus,Sylas,Sivir,Shen,Ornn,Lillia,Swain,Twitch,Renata Glasc
00:02:31,6000.0,0.0,1.0,Rogue,Team BDS,1.0,1.0,0.0,0.0,0.0,6.0,-4.0,-1.0,2.0,,0,0,0,0,0,1,1,0,Akali,Ivern,Zoe,Sivir,Rakan,Gwen,Trundle,Swain,Kalista,Alistar
00:25:15,8800.0,1.0,13.0,,Misfits Gaming,,,,,,,,,,,0,0,1,0,2,1,0,0,Gnar,Camille,Twisted Fate,Zeri,Tahm Kench,Gwen,Volibear,Twisted Fate,Twitch,Yuumi
00:04:46,3000.0,0.0,0.0,Excel Esports,Fnatic,1.0,,0.0,0.0,,3.0,-14.0,1.0,-20.0,-3.0,0,0,0,0,0,0,1,0,Gwen,Xin Zhao,LeBlanc,Draven,Renata Glasc,Gangplank,Wukong,Akali,Kalista,Braum
00:14:45,500.0,1.0,0.0,Fnatic,Team BDS,0.0,,-1.0,0.0,-1.0,-24.0,-17.0,20.0,-13.0,-6.0,0,0,0,0,0,1,1,0,Ornn,Poppy,Zoe,Ezreal,Alistar,Gragas,Trundle,Katarina,Sivir,Nautilus
00:30:19,14700.0,4.0,4.0,Rogue,Mad Lions,1.0,3.0,3.0,11.5,2.0,39.0,34.0,8.0,27.0,27.0,0,0,0,0,0,1,1,0,Sylas,Udyr,Sylas,Zeri,Maokai,Gwen,Wukong,Sylas,Kai'Sa,Rakan
