time,gold,towers,kills,blue_team,red_team,kda_top,kda_jungle,kda_mid,kda_adc,kda_supp,minions_top,minions_jungle,minions_mid,minions_adc,minions_supp,hextech_dragon,infernal_dragon,mountain_dragon,ocean_dragon,wind_dragon,baron,elder,herald,champion_red_top,champion_red_jungle,champion_red_mid,champion_red_adc,champion_red_supp,champion_blue_top,champion_blue_jungle,champion_blue_mid,champion_blue_adc,champion_blue_supp,blue_team_win,zeri_yummi_blue,zeri_yummi_red,lucian_nami_blue,lucian_nami_red,senna_tahm_blue,senna_tahm_red,kog_lulu_blue,kog_lulu_red,hextech_soul,infernal_soul,mountain_soul,ocean_soul,wind_soul
00:34:20,-7100.0,-1.0,7.0,SK Gaming,Astralis,4.5,8.333333333333334,10.666666666666666,7.5,9.0,2.0,-3.0,15.0,-46.0,-22.0,0,0,0,0,0,1,0,0,Gangplank,Viego,Orianna,Jinx,Tahm Kench,Gwen,Hecarim,Taliyah,Aphelios,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:35:10,-900.0,-1.0,10.0,SK Gaming,Astralis,6.0,4.25,-2.0,5.333333333333333,13.75,2.0,-6.0,20.0,-46.0,-5.0,0,0,0,0,0,1,1,0,Gangplank,Viego,Orianna,Jinx,Tahm Kench,Gwen,Hecarim,Taliyah,Aphelios,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
00:01:16,0.0,0.0,0.0,SK Gaming,Excel Esports,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:08:46,500.0,0.0,-1.0,SK Gaming,Excel Esports,1.0,-1.0,0.0,-1.0,-1.0,3.0,4.0,4.0,0.0,-2.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:00:46,0.0,0.0,0.0,SK Gaming,Excel Esports,0.0,0.0,0.0,0.0,0.0,-3.0,4.0,1.0,4.0,1.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:01:36,0.0,0.0,0.0,SK Gaming,Excel Esports,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,-24.0,2.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:02:26,3310.0,0.0,0.0,SK Gaming,Excel Esports,0.0,0.0,0.0,0.0,0.0,-7.0,-4.0,7.0,-2.0,-1.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:02:56,0.0,0.0,0.0,SK Gaming,Excel Esports,-2.0,0.0,0.0,1.0,2.0,-6.0,-7.0,-1.0,13.0,-1.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:03:16,0.0,0.0,0.0,SK Gaming,Excel Esports,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,-9.0,3.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:04:06,5450.0,0.0,-1.0,SK Gaming,Excel Esports,-1.0,-1.0,0.0,0.0,0.0,1.0,100.0,1.0,10.0,8.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:04:56,5900.0,0.0,-1.0,SK Gaming,Excel Esports,-1.0,-1.0,0.0,0.0,0.0,8.0,4.0,9.0,6.0,-4.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:05:46,-600.0,0.0,-1.0,SK Gaming,Excel Esports,-1.0,-1.0,0.0,0.0,0.0,-7.0,94.0,-1.0,9.0,7.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:06:36,-800.0,0.0,-2.0,SK Gaming,Excel Esports,0.0,0.0,0.0,0.0,0.0,-6.0,-5.0,-4.0,5.0,1.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:07:26,-4000.0,0.0,-1.0,SK Gaming,Excel Esports,-2.0,0.0,-1.0,1.0,1.0,-5.0,-2.0,10.0,13.0,-1.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:08:16,-600.0,0.0,-1.0,SK Gaming,Excel Esports,-2.0,0.0,-1.0,1.0,1.0,56.0,-3.0,11.0,-17.0,-3.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:09:06,-300.0,0.0,0.0,SK Gaming,Excel Esports,-2.0,0.0,0.0,1.0,2.0,60.0,-5.0,72.0,-54.0,-3.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:09:07,-600.0,0.0,0.0,SK Gaming,Excel Esports,0.0,0.0,0.0,0.0,0.0,-15.0,-1.0,-17.0,-64.0,2.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:10:46,-7000.0,-1.0,0.0,SK Gaming,Excel Esports,-2.0,0.0,0.0,1.0,2.0,-1.0,-7.0,-5.0,11.0,-1.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:11:36,-1100.0,-1.0,0.0,SK Gaming,Excel Esports,-2.0,0.0,0.0,1.0,2.0,5.0,-17.0,-6.0,12.0,-1.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:12:34,-600.0,-1.0,1.0,SK Gaming,Excel Esports,0.0,0.0,0.0,0.0,0.0,-7.0,-25.0,-18.0,80.0,0.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:12:56,200.0,1.0,-1.0,SK Gaming,Excel Esports,0.0,0.0,0.0,0.0,0.0,-7.0,954.0,-18.0,1248.0,730.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:13:24,-400.0,-1.0,2.0,SK Gaming,Excel Esports,-2.0,0.0,2.0,2.0,3.0,15.0,-24.0,-3.0,-100.0,-2.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:14:14,300.0,-1.0,2.0,SK Gaming,Excel Esports,-2.0,0.0,2.0,2.0,3.0,16.0,-12.0,1.0,8.0,-2.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:15:04,900.0,0.0,2.0,SK Gaming,Excel Esports,-2.0,0.0,2.0,2.0,3.0,23.0,-16.0,-7.0,11.0,-2.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:15:47,-1600.0,-1.0,-1.0,SK Gaming,Excel Esports,0.0,-1.0,-1.0,-1.0,-1.0,-11.0,15.0,-19.0,11.0,4.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:15:54,1200.0,1.0,2.0,SK Gaming,Excel Esports,-2.0,0.0,2.0,2.0,3.0,33.0,-14.0,-19.0,6.0,-2.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:16:44,900.0,1.0,2.0,SK Gaming,Excel Esports,-2.0,-1.0,2.0,2.0,3.0,25.0,-9.0,-24.0,-22.0,-2.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:17:06,6600.0,1.0,-6.0,SK Gaming,Excel Esports,0.0,-2.0,-1.0,0.0,-1.5,15.0,-13.0,5.0,12.0,-5.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:17:34,7400.0,1.0,2.0,SK Gaming,Excel Esports,-2.0,0.0,2.0,2.0,3.0,28.0,-1.0,-23.0,10.0,-2.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:19:14,1100.0,1.0,2.0,SK Gaming,Excel Esports,-2.0,0.0,2.0,2.0,3.0,32.0,-1.0,-30.0,4.0,-4.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:19:36,400.0,2.0,-3.0,SK Gaming,Excel Esports,70.0,-2.0,-2.0,2.0,-2.5,5.0,-17.0,-1.0,-91.0,-4.0,0,0,0,0,0,0,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:20:04,2100.0,2.0,0.0,SK Gaming,Excel Esports,-2.0,-1.0,2.0,2.0,3.0,22.0,-7.0,-18.0,-195.0,2.0,0,0,0,0,0,1,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:20:54,1000.0,1.0,-3.0,SK Gaming,Excel Esports,-2.0,0.0,2.0,2.0,3.0,20.0,-7.0,-13.0,10.0,-1.0,0,0,0,0,0,1,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:21:44,-1800.0,1.0,2.0,SK Gaming,Excel Esports,-2.0,0.0,2.0,2.0,3.0,22.0,-5.0,-25.0,9.0,1.0,0,0,0,0,0,1,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:22:56,3100.0,1.0,2.0,SK Gaming,Excel Esports,3.0,4.5,2.0,2.0,0.0,-2.0,-8.0,14.0,10.0,-3.0,0,0,0,0,0,1,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:23:24,1580.0,1.0,2.0,SK Gaming,Excel Esports,-2.0,0.0,2.0,2.0,3.0,30.0,-5.0,-9.0,10.0,7.0,0,0,0,0,0,1,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:23:37,-5500.0,0.0,-4.0,SK Gaming,Excel Esports,2.0,2.0,-3.0,-7.25,-6.0,-33.0,19.0,-26.0,-38.0,-19.0,0,0,0,0,0,-1,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:23:45,1600.0,0.0,2.0,SK Gaming,Excel Esports,-6.5,2.0,0.0,2.0,-14.0,27.0,-6.0,-34.0,2.0,-7.0,0,0,0,0,0,-1,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:23:51,6000.0,2.0,-3.0,SK Gaming,Excel Esports,1.0,5.0,8.0,6.5,0.0,48.0,20.0,8.0,-172.0,117.0,0,0,0,0,0,1,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:24:14,2600.0,1.0,4.0,SK Gaming,Excel Esports,0.0,-1.0,2.0,-11.0,-1.0,-16.0,13.0,-14.0,-4.0,7.0,0,0,0,0,0,1,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:24:41,6100.0,1.0,4.0,SK Gaming,Excel Esports,1.0,6.0,10.333333333333334,8.5,3.0,42.0,12.0,4.0,-172.0,117.0,0,0,0,0,0,1,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:25:17,-6200.0,1.0,-4.0,SK Gaming,Excel Esports,2.0,2.0,-3.0,-7.25,-6.0,-32.0,20.0,-5.0,-37.0,-22.0,0,0,0,0,0,-1,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:26:15,-3400.0,4.0,3.0,SK Gaming,Excel Esports,3.0,4.5,-0.5,4.5,3.0,23.0,-8.0,-21.0,16.0,-9.0,0,0,0,0,0,-1,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:28:24,6400.0,4.0,3.0,SK Gaming,Excel Esports,0.0,0.0,-1.0,-14.0,0.0,-29.0,13.0,3.0,9.0,10.0,0,0,0,0,0,1,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:29:14,7100.0,-1.0,5.0,SK Gaming,Excel Esports,0.0,2.0,5.0,2.0,6.0,65.0,3.0,-22.0,14.0,5.0,0,0,0,0,0,1,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:30:04,7100.0,-1.0,5.0,SK Gaming,Excel Esports,0.0,2.0,5.0,2.0,6.0,67.0,3.0,-25.0,12.0,5.0,0,0,0,0,0,1,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:30:54,13500.0,-1.0,5.0,SK Gaming,Excel Esports,0.0,2.0,5.0,2.0,6.0,65.0,11.0,-23.0,26.0,2.0,0,0,0,0,0,1,0,0,Ornn,Volibear,Taliyah,Draven,Janna,Shyvana,Poppy,Sylas,Kalista,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:00:50,0.0,0.0,0.0,SK Gaming,G2 Esports,0.0,0.0,0.0,0.0,0.0,2.0,10.0,-5.0,81.0,0.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:01:40,0.0,0.0,0.0,SK Gaming,G2 Esports,0.0,0.0,0.0,0.0,0.0,19.0,4.0,1.0,3.0,-2.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:01:40,-6600.0,0.0,0.0,SK Gaming,G2 Esports,-1.0,-11.0,0.0,11.0,1.0,7.0,-22.0,-12.0,4.0,-2.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:02:30,0.0,0.0,0.0,SK Gaming,G2 Esports,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,-2.0,-8.0,-1.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:03:20,4400.0,0.0,0.0,SK Gaming,G2 Esports,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-4.0,9.0,-5.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:04:10,-5510.0,0.0,0.0,SK Gaming,G2 Esports,0.0,0.0,0.0,0.0,0.0,5.0,-6.0,0.0,-5.0,5.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:05:00,0.0,0.0,0.0,SK Gaming,G2 Esports,0.0,0.0,0.0,0.0,0.0,4.0,104.0,32.0,2.0,3.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:05:50,-2200.0,0.0,0.0,SK Gaming,G2 Esports,0.0,0.0,0.0,0.0,0.0,10.0,-6.0,-9.0,1.0,-4.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:06:40,-7080.0,0.0,-1.0,SK Gaming,G2 Esports,-1.0,0.0,0.0,0.0,0.0,2.0,-33.0,-9.0,45.0,1.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:07:30,-14000.0,0.0,-1.0,SK Gaming,G2 Esports,-1.0,0.0,0.0,0.0,0.0,-4.0,-6.0,60.0,6.0,-1.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:08:20,-700.0,0.0,-1.0,SK Gaming,G2 Esports,-1.0,0.0,0.0,0.0,0.0,0.0,-8.0,-10.0,7.0,-3.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:09:10,-1000.0,0.0,-1.0,SK Gaming,G2 Esports,-1.0,0.0,0.0,0.0,0.0,-1.0,-9.0,0.0,6.0,5.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:10:00,-15600.0,0.0,0.0,SK Gaming,G2 Esports,-1.0,1.0,0.0,17.0,1.0,6.0,-13.0,-6.0,79.0,-4.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:10:50,5600.0,0.0,0.0,SK Gaming,G2 Esports,-1.0,1.0,0.0,11.0,1.0,4.0,-14.0,-7.0,25.0,9.0,0,0,0,0,0,0,0,-1,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:12:30,-700.0,0.0,0.0,SK Gaming,G2 Esports,-1.0,11.0,0.0,1.0,1.0,7.0,50.0,-8.0,-94.0,-4.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:13:20,-800.0,0.0,0.0,SK Gaming,G2 Esports,-1.0,1.0,0.0,1.0,1.0,20.0,-25.0,-6.0,-96.0,-3.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:14:10,-2300.0,-1.0,-1.0,SK Gaming,G2 Esports,-2.0,0.0,0.0,1.0,1.0,3.0,-21.0,-7.0,10.0,-2.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:15:00,-1800.0,-1.0,0.0,SK Gaming,G2 Esports,-2.0,1.0,0.0,2.0,2.0,7.0,-28.0,-7.0,13.0,-3.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:15:50,-2000.0,-1.0,0.0,SK Gaming,G2 Esports,-2.0,1.0,0.0,2.0,2.0,8.0,-29.0,-13.0,2.0,-4.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:16:40,-3000.0,-2.0,0.0,SK Gaming,G2 Esports,-2.0,1.0,0.0,2.0,2.0,12.0,9.0,-29.0,4.0,-8.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:17:30,-2500.0,-1.0,0.0,SK Gaming,G2 Esports,-2.0,1.0,-17.0,2.0,2.0,16.0,-32.0,-37.0,6.0,-10.0,0,0,0,0,0,0,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:20:00,9200.0,-1.0,2.0,SK Gaming,G2 Esports,-1.5,3.0,0.0,23.0,2.0,16.0,-36.0,-21.0,-1.0,-13.0,0,0,0,0,0,1,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:20:50,-400.0,0.0,2.0,SK Gaming,G2 Esports,-1.5,3.0,0.0,23.0,2.0,10.0,-35.0,-13.0,-2.0,16.0,0,0,0,0,0,1,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:22:30,-900.0,0.0,0.0,SK Gaming,G2 Esports,-2.0,2.0,1.0,3.0,3.0,16.0,-38.0,-26.0,2.0,-14.0,0,0,0,0,0,1,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:26:40,-8100.0,4.0,-6.0,SK Gaming,G2 Esports,-4.0,-8.0,-1.5,-0.666666666666667,-5.666666666666666,15.0,-56.0,-27.0,-231.0,-16.0,0,0,0,0,0,1,0,0,Gwen,Pantheon,Lissandra,Aphelios,Braum,Renekton,Jarvan IV,LeBlanc,Samira,Rell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:00:41,0.0,0.0,0.0,SK Gaming,Mad Lions,0.0,0.0,0.0,0.0,0.0,15.0,0.0,-27.0,-231.0,0.0,0,0,0,0,0,0,0,0,Jayce,Viego,Swain,Zeri,Nautilus,Sion,Wukong,Ahri,Jinx,Rakan,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:05:36,0.0,0.0,0.0,SK Gaming,Mad Lions,1.0,0.0,0.0,0.0,0.0,-40.0,4.0,42.0,42.0,2.0,0,0,0,0,0,0,0,0,Jayce,Viego,Swain,Zeri,Nautilus,Sion,Wukong,Ahri,Jinx,Rakan,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:06:26,500.0,0.0,0.0,SK Gaming,Mad Lions,1.0,0.0,0.0,0.0,3.0,2.0,5.0,8.0,-10.0,1.0,0,0,0,0,0,0,0,0,Jayce,Viego,Swain,Zeri,Nautilus,Sion,Wukong,Ahri,Jinx,Rakan,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:07:16,500.0,0.0,0.0,SK Gaming,Mad Lions,1.0,0.0,0.0,0.0,3.0,-6.0,2.0,62.0,56.0,10.0,0,0,0,0,0,0,0,0,Jayce,Viego,Swain,Zeri,Nautilus,Sion,Wukong,Ahri,Jinx,Rakan,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:08:36,-500.0,0.0,0.0,SK Gaming,Mad Lions,1.0,-3.0,0.0,0.0,3.0,-11.0,2.0,4.0,-13.0,0.0,0,1,0,0,0,0,0,0,Jayce,Viego,Swain,Zeri,Nautilus,Sion,Wukong,Ahri,Jinx,Rakan,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:24:46,-8100.0,-2.0,-9.0,SK Gaming,Mad Lions,-4.0,-3.0,-8.666666666666666,-7.5,-3.0,-7.0,-36.0,-26.0,2.0,8.0,0,-1,-1,-2,0,-1,0,0,Jayce,Viego,Swain,Zeri,Nautilus,Sion,Wukong,Ahri,Jinx,Rakan,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
